county,year,population,source,rate
Stevens,2008,43283,Intercensal Estimate,0.012254729998362857
Thurston,2008,244853,Intercensal Estimate,0.0220520098509831
Wahkiakum,2008,4005,Intercensal Estimate,0.010598031794095464
Walla Walla,2008,58063,Intercensal Estimate,0.005350278768570194
Whatcom,2008,197675,Intercensal Estimate,0.012171143585699706
Whitman,2008,44066,Intercensal Estimate,0.029747855957750202
Yakima,2008,239524,Intercensal Estimate,0.01097825031761368
Adams,2009,18421,Intercensal Estimate,0.011364884155045551
Asotin,2009,21593,Intercensal Estimate,0.0032989499117181964
Benton,2009,171402,Intercensal Estimate,0.022697168223964503
Chelan,2009,72185,Intercensal Estimate,0.005376119444560512
Clallam,2009,71027,Intercensal Estimate,0.00563507907516736
Clark,2009,423775,Intercensal Estimate,0.011176570243694117
Columbia,2009,4097,Intercensal Estimate,-0.00048792388387408625
Cowlitz,2009,102175,Intercensal Estimate,0.006233873668038736
Douglas,2009,38036,Intercensal Estimate,0.02142972232665552
Ferry,2009,7563,Intercensal Estimate,0.004515871961747964
Franklin,2009,75111,Intercensal Estimate,0.03988647376436383
Garfield,2009,2272,Intercensal Estimate,-0.0026338893766462146
Grant,2009,87721,Intercensal Estimate,0.02021329797750715
Grays Harbor,2009,72569,Intercensal Estimate,0.0037900269728197156
Island,2009,78737,Intercensal Estimate,0.0024572214300264683
Jefferson,2009,29773,Intercensal Estimate,0.0046905581426739396
King,2009,1909205,Intercensal Estimate,0.009560446823980495
Kitsap,2009,251249,Intercensal Estimate,0.0053780436565895595
Kittitas,2009,40710,Intercensal Estimate,0.01414976832245518
Klickitat,2009,20256,Intercensal Estimate,0.0019786307874951614
Lewis,2009,75305,Intercensal Estimate,0.006172921983351731
Lincoln,2009,10624,Intercensal Estimate,-0.00047041113933576906
Mason,2009,60237,Intercensal Estimate,0.011774388605213737
Okanogan,2009,40968,Intercensal Estimate,0.00933750523540855
Pacific,2009,20888,Intercensal Estimate,0.006602091465471638
Pend Oreille,2009,12940,Intercensal Estimate,0.007474307069448738
Pierce,2009,796900,Intercensal Estimate,0.003235431118049137
San Juan,2009,15738,Intercensal Estimate,0.006652168351029886
Skagit,2009,116612,Intercensal Estimate,0.010309992895635167
Skamania,2009,10995,Intercensal Estimate,0.004935563476830218
Snohomish,2009,705894,Intercensal Estimate,0.009386126721290466
Spokane,2009,466426,Intercensal Estimate,0.013302107524826079
Stevens,2009,43510,Intercensal Estimate,0.00524455328882012
Thurston,2009,249336,Intercensal Estimate,0.01830894455040366
Wahkiakum,2009,4003,Intercensal Estimate,-0.0004993757802747023
Walla Walla,2009,58561,Intercensal Estimate,0.008576890618810618
Whatcom,2009,199736,Intercensal Estimate,0.010426204628809943
Whitman,2009,44005,Intercensal Estimate,-0.001384287205555279
Yakima,2009,241708,Intercensal Estimate,0.009118084200330667
Adams,2010,18728,Census Count,0.016665761902176834
Asotin,2010,21623,Census Count,0.0013893391376835762
Benton,2010,175177,Census Count,0.02202424709163253
Chelan,2010,72453,Census Count,0.0037126826903095544
Clallam,2010,71404,Census Count,0.005307840680304654
Clark,2010,425363,Census Count,0.0037472715474013985
Columbia,2010,4078,Census Count,-0.004637539663168155
Cowlitz,2010,102410,Census Count,0.0022999755321750914
Douglas,2010,38431,Census Count,0.010384898517194152
Ferry,2010,7551,Census Count,-0.00158667195557316
Franklin,2010,78163,Census Count,0.040633196202952915
Garfield,2010,2266,Census Count,-0.002640845070422504
Grant,2010,89120,Census Count,0.015948290603162274
Grays Harbor,2010,72797,Census Count,0.003141837423693339
Island,2010,78506,Census Count,-0.0029338176460875776
Jefferson,2010,29872,Census Count,0.003325160380210246
King,2010,1931249,Census Count,0.01154616712191725
Kitsap,2010,251133,Census Count,-0.0004616933798741174
Kittitas,2010,40915,Census Count,0.005035617784328261
Klickitat,2010,20318,Census Count,0.0030608214849920934
Lewis,2010,75455,Census Count,0.0019918996082597396
Lincoln,2010,10570,Census Count,-0.005082831325301185
Mason,2010,60699,Census Count,0.007669704666567023
Okanogan,2010,41120,Census Count,0.0037102128490529296
Pacific,2010,20920,Census Count,0.0015319800842588105
Pend Oreille,2010,13001,Census Count,0.0047140649149923775
Pierce,2010,795225,Census Count,-0.002101894842514773
San Juan,2010,15769,Census Count,0.001969754733765372
Skagit,2010,116901,Census Count,0.0024783041196445588
Skamania,2010,11066,Census Count,0.006457480673033089
Snohomish,2010,713335,Census Count,0.010541242736161527
Spokane,2010,471221,Census Count,0.010280301698447403
Stevens,2010,43531,Census Count,0.00048264766720285124
Thurston,2010,252264,Census Count,0.011743189912407415
Wahkiakum,2010,3978,Census Count,-0.006245316012990276
Walla Walla,2010,58781,Census Count,0.003756766448660409
Whatcom,2010,201140,Census Count,0.007029278647815218
Whitman,2010,44776,Census Count,0.017520736279968085
Yakima,2010,243231,Census Count,0.00630099127873307
Adams,2011,18849,Intercensal Estimate,0.006460914139256646
Asotin,2011,21667,Intercensal Estimate,0.0020348702770198734
Benton,2011,177675,Intercensal Estimate,0.014259862881542684
Chelan,2011,72833,Intercensal Estimate,0.0052447793742149695
Clallam,2011,71810,Intercensal Estimate,0.005685955968853351
Clark,2011,428626,Intercensal Estimate,0.00767109504117669
Columbia,2011,4069,Intercensal Estimate,-0.002206964198136374
Cowlitz,2011,102730,Intercensal Estimate,0.0031246948540182284
Douglas,2011,38676,Intercensal Estimate,0.006375061799068549
Ferry,2011,7514,Intercensal Estimate,-0.004900013243279044
Franklin,2011,80493,Intercensal Estimate,0.02980950065887944
Garfield,2011,2266,Intercensal Estimate,0.0
Grant,2011,89768,Intercensal Estimate,0.0072710951526031575
Grays Harbor,2011,72885,Intercensal Estimate,0.0012088410236685831
Island,2011,79209,Intercensal Estimate,0.008954729574809583
Jefferson,2011,30184,Intercensal Estimate,0.010444563470808799
King,2011,1945686,Intercensal Estimate,0.007475473126458576
Kitsap,2011,250422,Intercensal Estimate,-0.0028311691414509843
Kittitas,2011,41271,Intercensal Estimate,0.008700965416106543
Klickitat,2011,20530,Intercensal Estimate,0.010434097844276069
Lewis,2011,76299,Intercensal Estimate,0.011185474786296501
Lincoln,2011,10598,Intercensal Estimate,0.0026490066225166586
Mason,2011,61235,Intercensal Estimate,0.00883045849190256
Okanogan,2011,41274,Intercensal Estimate,0.0037451361867704147
Pacific,2011,21123,Intercensal Estimate,0.00970363288718934
Pend Oreille,2011,13063,Intercensal Estimate,0.004768863933543477
Pierce,2011,806190,Intercensal Estimate,0.01378855041026128
San Juan,2011,15946,Intercensal Estimate,0.011224554505675721
Skagit,2011,117617,Intercensal Estimate,0.006124840677154131
Skamania,2011,11095,Intercensal Estimate,0.002620639797578095
Snohomish,2011,718874,Intercensal Estimate,0.00776493512865617
Spokane,2011,474439,Intercensal Estimate,0.006829067465159655
Stevens,2011,43781,Intercensal Estimate,0.005743033700121858
Thurston,2011,254999,Intercensal Estimate,0.010841816509688185
Wahkiakum,2011,4018,Intercensal Estimate,0.010055304172951196
Walla Walla,2011,58871,Intercensal Estimate,0.0015311069903540808
Whatcom,2011,202277,Intercensal Estimate,0.005652779158794807
Whitman,2011,44488,Intercensal Estimate,-0.006432017152045777
Yakima,2011,244553,Intercensal Estimate,0.005435162458732545
Adams,2012,19013,Intercensal Estimate,0.008700726829009575
Asotin,2012,21680,Intercensal Estimate,0.0005999907693727824
Benton,2012,180115,Intercensal Estimate,0.013732939355564966
Chelan,2012,73166,Intercensal Estimate,0.004572103304820718
Clallam,2012,72383,Intercensal Estimate,0.007979390057095026
Clark,2012,432320,Intercensal Estimate,0.008618235944622965
Columbia,2012,4039,Intercensal Estimate,-0.00737281887441632
Cowlitz,2012,103097,Intercensal Estimate,0.003572471527304666
Douglas,2012,38968,Intercensal Estimate,0.007549901747853971
Ferry,2012,7477,Intercensal Estimate,-0.004924141602342336
Franklin,2012,82484,Intercensal Estimate,0.024735070130321946
Garfield,2012,2260,Intercensal Estimate,-0.0026478375992938785
Grant,2012,90404,Intercensal Estimate,0.007084930041885817
Grays Harbor,2012,73142,Intercensal Estimate,0.0035261027646291687
Island,2012,79926,Intercensal Estimate,0.009052001666477238
Jefferson,2012,30424,Intercensal Estimate,0.007951232441028466
King,2012,1956755,Intercensal Estimate,0.005688996066169016
Kitsap,2012,252907,Intercensal Estimate,0.009923249554751656
Kittitas,2012,41410,Intercensal Estimate,0.003367982360495292
Klickitat,2012,20677,Intercensal Estimate,0.007160253287871399
Lewis,2012,76765,Intercensal Estimate,0.006107550557674424
Lincoln,2012,10612,Intercensal Estimate,0.0013210039630118242
Mason,2012,61611,Intercensal Estimate,0.006140279252061731
Okanogan,2012,41324,Intercensal Estimate,0.0012114163880407869
Pacific,2012,21351,Intercensal Estimate,0.010793921317994615
Pend Oreille,2012,13107,Intercensal Estimate,0.0033682921227895513
Pierce,2012,814214,Intercensal Estimate,0.009952988749550418
San Juan,2012,16056,Intercensal Estimate,0.006898281700739917
Skagit,2012,118331,Intercensal Estimate,0.006070551025787019
Skamania,2012,11152,Intercensal Estimate,0.005137449301487074
Snohomish,2012,725545,Intercensal Estimate,0.009279790338779792
Spokane,2012,478381,Intercensal Estimate,0.00830876045181772
Stevens,2012,43976,Intercensal Estimate,0.004453986889289885
Thurston,2012,258517,Intercensal Estimate,0.013796132533853145
Wahkiakum,2012,4050,Intercensal Estimate,0.007964161274265802
Walla Walla,2012,59309,Intercensal Estimate,0.0074399959232898105
Whatcom,2012,203683,Intercensal Estimate,0.006950864408706847
Whitman,2012,45424,Intercensal Estimate,0.02103938140622197
Yakima,2012,245605,Intercensal Estimate,0.004301726006223694
Adams,2013,19172,Intercensal Estimate,0.008362699205806567
Asotin,2013,21725,Intercensal Estimate,0.002075645756457467
Benton,2013,183504,Intercensal Estimate,0.01881575659995005
Chelan,2013,73391,Intercensal Estimate,0.003075198862859896
Clallam,2013,72771,Intercensal Estimate,0.005360374673611279
Clark,2013,437014,Intercensal Estimate,0.010857698001480287
Columbia,2013,4037,Intercensal Estimate,-0.0004951720722951025
Cowlitz,2013,103470,Intercensal Estimate,0.0036179520257622055
Douglas,2013,39269,Intercensal Estimate,0.007724286594128493
Ferry,2013,7449,Intercensal Estimate,-0.0037448174401497614
Franklin,2013,84251,Intercensal Estimate,0.021422336453130297
Garfield,2013,2260,Intercensal Estimate,0.0
Grant,2013,91166,Intercensal Estimate,0.008428830582717595
Grays Harbor,2013,73272,Intercensal Estimate,0.0017773645784910919
Island,2013,80141,Intercensal Estimate,0.002689988239121144
Jefferson,2013,30592,Intercensal Estimate,0.005521956350249768
King,2013,1983550,Intercensal Estimate,0.013693589642034931
Kitsap,2013,253217,Intercensal Estimate,0.0012257470137244653
Kittitas,2013,41444,Intercensal Estimate,0.0008210577155276511
Klickitat,2013,20805,Intercensal Estimate,0.006190453160516585
Lewis,2013,76966,Intercensal Estimate,0.0026183807724875496
Lincoln,2013,10576,Intercensal Estimate,-0.0033923859781379573
Mason,2013,61956,Intercensal Estimate,0.005599649413254193
Okanogan,2013,41396,Intercensal Estimate,0.0017423289129803177
Pacific,2013,21563,Intercensal Estimate,0.009929277317221707
Pend Oreille,2013,13111,Intercensal Estimate,0.00030518043793392735
Pierce,2013,823032,Intercensal Estimate,0.010830076613765005
San Juan,2013,16238,Intercensal Estimate,0.01133532635774781
Skagit,2013,119219,Intercensal Estimate,0.007504373325671221
Skamania,2013,11166,Intercensal Estimate,0.0012553802008608006
Snohomish,2013,735288,Intercensal Estimate,0.013428526142417185
Spokane,2013,484161,Intercensal Estimate,0.012082419661316068
Stevens,2013,44135,Intercensal Estimate,0.0036156085137346583
Thurston,2013,262682,Intercensal Estimate,0.01611112615417931
Wahkiakum,2013,4053,Intercensal Estimate,0.0007407407407407085
Walla Walla,2013,59640,Intercensal Estimate,0.005580940498069342
Whatcom,2013,206021,Intercensal Estimate,0.011478621190772031
Whitman,2013,45498,Intercensal Estimate,0.0016290947516730547
Yakima,2013,246825,Intercensal Estimate,0.004967325583762561
Adams,2014,19309,Intercensal Estimate,0.007145837679950029
Asotin,2014,21790,Intercensal Estimate,0.002991944764096699
Benton,2014,186954,Intercensal Estimate,0.01880068009416691
Chelan,2014,74405,Intercensal Estimate,0.013816408006431358
Clallam,2014,73104,Intercensal Estimate,0.00457599868079317
Clark,2014,444450,Intercensal Estimate,0.01701547318850194
Columbia,2014,4003,Intercensal Estimate,-0.008422095615556069
Cowlitz,2014,104043,Intercensal Estimate,0.0055378370542185085
Douglas,2014,39557,Intercensal Estimate,0.007334029387048302
Ferry,2014,7404,Intercensal Estimate,-0.006041079339508704
Franklin,2014,86544,Intercensal Estimate,0.02721629416861515
Garfield,2014,2252,Intercensal Estimate,-0.0035398230088495852
Grant,2014,91862,Intercensal Estimate,0.007634425114626087
Grays Harbor,2014,73499,Intercensal Estimate,0.003098045638170177
Island,2014,80810,Intercensal Estimate,0.00834778702536787
Jefferson,2014,30983,Intercensal Estimate,0.012781119246861872
King,2014,2021027,Intercensal Estimate,0.018893902346802438
Kitsap,2014,255971,Intercensal Estimate,0.010876047026858293
Kittitas,2014,42088,Intercensal Estimate,0.015539040633143486
Klickitat,2014,21031,Intercensal Estimate,0.01086277337178565
Lewis,2014,77563,Intercensal Estimate,0.0077566717771484495
Lincoln,2014,10569,Intercensal Estimate,-0.000661875945537016
Mason,2014,62366,Intercensal Estimate,0.006617599586803635
Okanogan,2014,41547,Intercensal Estimate,0.003647695429510156
Pacific,2014,21771,Intercensal Estimate,0.009646153132681023
Pend Oreille,2014,13141,Intercensal Estimate,0.002288154984364299
Pierce,2014,834544,Intercensal Estimate,0.013987305475364309
San Juan,2014,16422,Intercensal Estimate,0.011331444759206777
Skagit,2014,120197,Intercensal Estimate,0.008203390399181387
Skamania,2014,11191,Intercensal Estimate,0.0022389396381874427
Snohomish,2014,746184,Intercensal Estimate,0.014818683291444978
Spokane,2014,489986,Intercensal Estimate,0.012031121878879114
Stevens,2014,44485,Intercensal Estimate,0.007930214115781098
Thurston,2014,267616,Intercensal Estimate,0.018783167480070917
Wahkiakum,2014,4099,Intercensal Estimate,0.011349617567234072
Walla Walla,2014,60459,Intercensal Estimate,0.01373239436619711
Whatcom,2014,207937,Intercensal Estimate,0.009300022813208297
Whitman,2014,45817,Intercensal Estimate,0.007011297199876809
Yakima,2014,248229,Intercensal Estimate,0.0056882406563354415
Adams,2015,19451,Intercensal Estimate,0.007354083587964189
Asotin,2015,21889,Intercensal Estimate,0.004543368517668567
Benton,2015,189520,Intercensal Estimate,0.013725301411042334
Chelan,2015,74873,Intercensal Estimate,0.006289899872320426
Clallam,2015,73482,Intercensal Estimate,0.005170715692711658
Clark,2015,452534,Intercensal Estimate,0.01818877264034202
Columbia,2015,4007,Intercensal Estimate,0.000999250562078391
Cowlitz,2015,104702,Intercensal Estimate,0.0063339196293838995
Douglas,2015,40008,Intercensal Estimate,0.011401269054781782
Ferry,2015,7354,Intercensal Estimate,-0.006753106428957323
Franklin,2015,87053,Intercensal Estimate,0.005881401368090122
Garfield,2015,2280,Intercensal Estimate,0.01243339253996445
Grant,2015,92722,Intercensal Estimate,0.009361868890291891
Grays Harbor,2015,73474,Intercensal Estimate,-0.0003401406821861297
Island,2015,81684,Intercensal Estimate,0.010815493132038112
Jefferson,2015,31266,Intercensal Estimate,0.00913404124842665
King,2015,2061981,Intercensal Estimate,0.020263954910053172
Kitsap,2015,259034,Intercensal Estimate,0.011966199296014057
Kittitas,2015,42381,Intercensal Estimate,0.006961604257745613
Klickitat,2015,21210,Intercensal Estimate,0.008511245304550386
Lewis,2015,78006,Intercensal Estimate,0.005711486146745326
Lincoln,2015,10610,Intercensal Estimate,0.003879269561926302
Mason,2015,62545,Intercensal Estimate,0.0028701536093385105
Okanogan,2015,41625,Intercensal Estimate,0.0018773918694490188
Pacific,2015,21981,Intercensal Estimate,0.009645859170456017
Pend Oreille,2015,13150,Intercensal Estimate,0.0006848793851303991
Pierce,2015,845324,Intercensal Estimate,0.012917233842673292
San Juan,2015,16571,Intercensal Estimate,0.009073194495189396
Skagit,2015,121166,Intercensal Estimate,0.008061765268683851
Skamania,2015,11209,Intercensal Estimate,0.0016084353498346804
Snohomish,2015,760430,Intercensal Estimate,0.019091805774447135
Spokane,2015,495986,Intercensal Estimate,0.01224524782340719
Stevens,2015,44729,Intercensal Estimate,0.0054849949421154065
Thurston,2015,271409,Intercensal Estimate,0.014173293076647164
Wahkiakum,2015,4128,Intercensal Estimate,0.007074896316174639
Walla Walla,2015,61036,Intercensal Estimate,0.009543657685373574
Whatcom,2015,210116,Intercensal Estimate,0.010479135507389215
Whitman,2015,46380,Intercensal Estimate,0.012288015365475635
Yakima,2015,249314,Intercensal Estimate,0.004370963908326475
Adams,2016,19643,Intercensal Estimate,0.009870957791373147
Asotin,2016,22003,Intercensal Estimate,0.0052080953903788085
Benton,2016,191531,Intercensal Estimate,0.010611017306880521
Chelan,2016,75500,Intercensal Estimate,0.008374180278605037
Clallam,2016,74160,Intercensal Estimate,0.009226749408018264
Clark,2016,461869,Intercensal Estimate,0.020628284283611853
Columbia,2016,3990,Intercensal Estimate,-0.004242575492887424
Cowlitz,2016,105419,Intercensal Estimate,0.0068480067238447795
Douglas,2016,40533,Intercensal Estimate,0.013122375524895036
Ferry,2016,7319,Intercensal Estimate,-0.004759314658689173
Franklin,2016,88515,Intercensal Estimate,0.01679436665020151
Garfield,2016,2266,Intercensal Estimate,-0.0061403508771930015
Grant,2016,93434,Intercensal Estimate,0.007678868014063589
Grays Harbor,2016,73662,Intercensal Estimate,0.0025587282576149395
Island,2016,82759,Intercensal Estimate,0.013160472063072248
Jefferson,2016,31705,Intercensal Estimate,0.014040811104714335
King,2016,2118958,Intercensal Estimate,0.0276321653788274
Kitsap,2016,263471,Intercensal Estimate,0.017129025533327624
Kittitas,2016,43263,Intercensal Estimate,0.02081121257167129
Klickitat,2016,21496,Intercensal Estimate,0.013484205563413454
Lewis,2016,78556,Intercensal Estimate,0.007050739686690788
Lincoln,2016,10636,Intercensal Estimate,0.002450518378887878
Mason,2016,63125,Intercensal Estimate,0.009273323207290796
Okanogan,2016,41795,Intercensal Estimate,0.004084084084084116
Pacific,2016,22236,Intercensal Estimate,0.011600928074245953
Pend Oreille,2016,13180,Intercensal Estimate,0.0022813688212928174
Pierce,2016,862608,Intercensal Estimate,0.020446597990829485
San Juan,2016,16775,Intercensal Estimate,0.012310663206807071
Skagit,2016,122465,Intercensal Estimate,0.010720829275539412
Skamania,2016,11256,Intercensal Estimate,0.004193059148898115
Snohomish,2016,773899,Intercensal Estimate,0.017712346961587633
Spokane,2016,502706,Intercensal Estimate,0.01354876952172046
Stevens,2016,44908,Intercensal Estimate,0.004001877976256951
Thurston,2016,276016,Intercensal Estimate,0.01697438183700606
Wahkiakum,2016,4179,Intercensal Estimate,0.012354651162790775
Walla Walla,2016,61045,Intercensal Estimate,0.0001474539615964332
Whatcom,2016,212669,Intercensal Estimate,0.012150431190390165
Whitman,2016,46623,Intercensal Estimate,0.0052393272962483195
Yakima,2016,251046,Intercensal Estimate,0.0069470627401591045
Adams,2017,20068,Intercensal Estimate,0.021636206282136028
Asotin,2017,22047,Intercensal Estimate,0.0019997273099123802
Benton,2017,194724,Intercensal Estimate,0.016670930554322894
Chelan,2017,76338,Intercensal Estimate,0.011099337748344373
Clallam,2017,74873,Intercensal Estimate,0.009614347357065789
Clark,2017,472481,Intercensal Estimate,0.022976211869599306
Columbia,2017,3979,Intercensal Estimate,-0.002756892230576402
Cowlitz,2017,106469,Intercensal Estimate,0.009960253844183642
Douglas,2017,41042,Intercensal Estimate,0.012557669059778398
Ferry,2017,7283,Intercensal Estimate,-0.004918704741084801
Franklin,2017,90036,Intercensal Estimate,0.017183528215556576
Garfield,2017,2263,Intercensal Estimate,-0.0013239187996469948
Grant,2017,94289,Intercensal Estimate,0.009150844446347062
Grays Harbor,2017,73910,Intercensal Estimate,0.0033667291140615507
Island,2017,84125,Intercensal Estimate,0.016505757681944067
Jefferson,2017,32000,Intercensal Estimate,0.009304526099984223
King,2017,2149910,Intercensal Estimate,0.014607179566560546
Kitsap,2017,265268,Intercensal Estimate,0.006820484986962416
Kittitas,2017,43919,Intercensal Estimate,0.015163072371310315
Klickitat,2017,21804,Intercensal Estimate,0.014328247115742432
Lewis,2017,79477,Intercensal Estimate,0.011724120372727631
Lincoln,2017,10694,Intercensal Estimate,0.005453177886423521
Mason,2017,63889,Intercensal Estimate,0.01210297029702967
Okanogan,2017,41838,Intercensal Estimate,0.0010288311999042676
Pacific,2017,22479,Intercensal Estimate,0.010928224500809547
Pend Oreille,2017,13228,Intercensal Estimate,0.0036418816388468223
Pierce,2017,877920,Intercensal Estimate,0.01775082076679091
San Juan,2017,16932,Intercensal Estimate,0.009359165424739135
Skagit,2017,123727,Intercensal Estimate,0.010304985097782993
Skamania,2017,11331,Intercensal Estimate,0.006663113006396548
Snohomish,2017,787096,Intercensal Estimate,0.017052612808648115
Spokane,2017,511653,Intercensal Estimate,0.017797678961460672
Stevens,2017,45161,Intercensal Estimate,0.005633740090852379
Thurston,2017,280399,Intercensal Estimate,0.015879514231059044
Wahkiakum,2017,4227,Intercensal Estimate,0.01148600143575007
Walla Walla,2017,61428,Intercensal Estimate,0.0062740601195838686
Whatcom,2017,216113,Intercensal Estimate,0.016194179687683663
Whitman,2017,46961,Intercensal Estimate,0.007249640735259355
Yakima,2017,252692,Intercensal Estimate,0.006556567322323348
Adams,2018,20200,Intercensal Estimate,0.006577636037472523
Asotin,2018,22112,Intercensal Estimate,0.002948246927019449
Benton,2018,198731,Intercensal Estimate,0.020577843511842442
Chelan,2018,77465,Intercensal Estimate,0.014763289580549621
Clallam,2018,75513,Intercensal Estimate,0.00854780762090468
Clark,2018,480952,Intercensal Estimate,0.01792876327302051
Columbia,2018,3970,Intercensal Estimate,-0.002261874842925393
Cowlitz,2018,107782,Intercensal Estimate,0.012332228160309544
Douglas,2018,41570,Intercensal Estimate,0.0128648701330345
Ferry,2018,7234,Intercensal Estimate,-0.006727996704654626
Franklin,2018,92626,Intercensal Estimate,0.028766271269270005
Garfield,2018,2269,Intercensal Estimate,0.002651347768448886
Grant,2018,96214,Intercensal Estimate,0.020415955201561253
Grays Harbor,2018,74407,Intercensal Estimate,0.006724394533892619
Island,2018,85072,Intercensal Estimate,0.011257057949479954
Jefferson,2018,32315,Intercensal Estimate,0.009843749999999929
King,2018,2187460,Intercensal Estimate,0.01746584740756596
Kitsap,2018,269280,Intercensal Estimate,0.015124327095616508
Kittitas,2018,44395,Intercensal Estimate,0.010838133837291375
Klickitat,2018,22087,Intercensal Estimate,0.012979269858741427
Lewis,2018,80250,Intercensal Estimate,0.009726084275954117
Lincoln,2018,10769,Intercensal Estimate,0.007013278473910534
Mason,2018,64658,Intercensal Estimate,0.012036500806085648
Okanogan,2018,41928,Intercensal Estimate,0.002151154452889825
Pacific,2018,22738,Intercensal Estimate,0.011521864851639307
Pend Oreille,2018,13267,Intercensal Estimate,0.0029482915028726797
Pierce,2018,891661,Intercensal Estimate,0.015651767814835127
San Juan,2018,17209,Intercensal Estimate,0.016359555870540943
Skagit,2018,125895,Intercensal Estimate,0.017522448616712705
Skamania,2018,11412,Intercensal Estimate,0.007148530579825341
Snohomish,2018,801223,Intercensal Estimate,0.017948255358939624
Spokane,2018,522337,Intercensal Estimate,0.020881339501576335
Stevens,2018,45592,Intercensal Estimate,0.009543632780496525
Thurston,2018,285842,Intercensal Estimate,0.019411624149872075
Wahkiakum,2018,4293,Intercensal Estimate,0.015613910574875822
Walla Walla,2018,61663,Intercensal Estimate,0.003825616982483515
Whatcom,2018,220057,Intercensal Estimate,0.01824971195624503
Whitman,2018,47217,Intercensal Estimate,0.005451331956304095
Yakima,2018,253814,Intercensal Estimate,0.004440188055023553
Adams,2019,20335,Intercensal Estimate,0.006683168316831578
Asotin,2019,22182,Intercensal Estimate,0.003165701881331362
Benton,2019,202822,Intercensal Estimate,0.020585615731818496
Chelan,2019,77944,Intercensal Estimate,0.00618343768153351
Clallam,2019,76439,Intercensal Estimate,0.012262789188616452
Clark,2019,490693,Intercensal Estimate,0.02025358039887548
Columbia,2019,3962,Intercensal Estimate,-0.002015113350125941
Cowlitz,2019,109315,Intercensal Estimate,0.014223154144476835
Douglas,2019,42151,Intercensal Estimate,0.013976425306711615
Ferry,2019,7209,Intercensal Estimate,-0.0034559026817805316
Franklin,2019,94734,Intercensal Estimate,0.022758188845464655
Garfield,2019,2278,Intercensal Estimate,0.003966505068311976
Grant,2019,97734,Intercensal Estimate,0.01579811669819353
Grays Harbor,2019,75145,Intercensal Estimate,0.009918421653876575
Island,2019,85847,Intercensal Estimate,0.009109930411886458
Jefferson,2019,32683,Intercensal Estimate,0.011387900355871894
King,2019,2227755,Intercensal Estimate,0.018420908268036884
Kitsap,2019,272342,Intercensal Estimate,0.01137106357694595
Kittitas,2019,45180,Intercensal Estimate,0.017682171415700054
Klickitat,2019,22443,Intercensal Estimate,0.016118078507719513
Lewis,2019,81151,Intercensal Estimate,0.01122741433021801
Lincoln,2019,10850,Intercensal Estimate,0.00752158974835182
Mason,2019,65082,Intercensal Estimate,0.0065575798818398034
Okanogan,2019,41996,Intercensal Estimate,0.0016218278954398535
Pacific,2019,22958,Intercensal Estimate,0.009675433195531769
Pend Oreille,2019,13326,Intercensal Estimate,0.004447124444109551
Pierce,2019,905841,Intercensal Estimate,0.01590290480350709
San Juan,2019,17488,Intercensal Estimate,0.016212446975419903
Skagit,2019,128037,Intercensal Estimate,0.01701417848206832
Skamania,2019,11517,Intercensal Estimate,0.009200841219768607
Snohomish,2019,814419,Intercensal Estimate,0.01646982175998435
Spokane,2019,531191,Intercensal Estimate,0.016950742528291096
Stevens,2019,46111,Intercensal Estimate,0.011383576065976397
Thurston,2019,289597,Intercensal Estimate,0.013136627927316402
Wahkiakum,2019,4373,Intercensal Estimate,0.01863498718844636
Walla Walla,2019,62117,Intercensal Estimate,0.0073625999383746255
Whatcom,2019,223930,Intercensal Estimate,0.017599985458313094
Whitman,2019,47871,Intercensal Estimate,0.013850943516106495
Yakima,2019,254770,Intercensal Estimate,0.0037665377008360146
Adams,2020,20613,Census Count,0.013671010572903874
Asotin,2020,22285,Census Count,0.004643404562257647
Benton,2020,206873,Census Count,0.019973178452041607
Chelan,2020,79141,Census Count,0.0153571795134968
Clallam,2020,77155,Census Count,0.009366946192388648
Clark,2020,503311,Census Count,0.025714652542424776
Columbia,2020,3952,Census Count,-0.0025239777889954906
Cowlitz,2020,110730,Census Count,0.012944243699400726
Douglas,2020,42938,Census Count,0.01867096866029283
Ferry,2020,7178,Census Count,-0.0043001803301429
Franklin,2020,96749,Census Count,0.021270082546920754
Garfield,2020,2286,Census Count,0.0035118525021948788
Grant,2020,99123,Census Count,0.01421204493830186
Grays Harbor,2020,75636,Census Count,0.0065340342005455465
Island,2020,86857,Census Count,0.011765117010495318
Jefferson,2020,32977,Census Count,0.008995502248875464
King,2020,2269675,Census Count,0.018817150000785654
Kitsap,2020,275611,Census Count,0.012003289980979881
Kittitas,2020,46468,Census Count,0.02850818946436484
Klickitat,2020,22735,Census Count,0.013010738314842119
Lewis,2020,82149,Census Count,0.012298061638180702
Lincoln,2020,10876,Census Count,0.0023963133640552137
Mason,2020,65726,Census Count,0.009895209120801551
Okanogan,2020,42104,Census Count,0.0025716734927136997
Pacific,2020,23365,Census Count,0.017728025089293498
Pend Oreille,2020,13401,Census Count,0.005628095452498982
Pierce,2020,920393,Census Count,0.016064629443798717
San Juan,2020,17788,Census Count,0.0171546203110704
Skagit,2020,129523,Census Count,0.011606020134804718
Skamania,2020,11604,Census Count,0.007554050533993273
Snohomish,2020,827957,Census Count,0.016622893129949023
Spokane,2020,539339,Census Count,0.01533911530880605
Stevens,2020,46445,Census Count,0.0072433909479299174
